"Accuracy","Number of Merges","_defaultColorIndex","id","name"
"0.8441767068273093","10","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.844578313253012","11","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8449799196787149","12","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8437751004016064","13","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8429718875502008","14","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8425702811244979","15","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8421686746987952","16","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8433734939759037","17","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8413654618473896","18","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8421686746987952","19","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8413654618473896","20","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8397590361445784","21","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.840562248995984","22","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8397590361445784","23","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8369477911646587","24","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8369477911646587","25","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8365461847389558","26","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8361445783132531","27","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8361445783132531","28","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8349397590361446","29","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8361445783132531","30","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8357429718875502","31","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8353413654618473","32","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8325301204819278","33","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8337349397590361","34","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8329317269076305","35","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8321285140562249","36","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8309236947791164","37","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8309236947791164","38","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8293172690763052","39","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8293172690763052","40","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8289156626506025","41","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8285140562248996","42","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8285140562248996","43","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8281124497991967","44","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8281124497991967","45","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8281124497991967","46","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.827710843373494","47","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.827710843373494","48","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.827710843373494","49","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8269076305220884","50","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8265060240963855","51","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","52","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","53","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","54","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.827710843373494","55","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.827710843373494","56","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","57","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","58","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8285140562248996","59","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","60","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","61","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","62","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","63","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8285140562248996","64","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8281124497991967","65","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","66","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8265060240963855","67","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8265060240963855","68","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8265060240963855","69","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8269076305220884","70","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","71","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","72","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8265060240963855","73","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8265060240963855","74","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8269076305220884","75","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8281124497991967","76","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.827710843373494","77","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.827710843373494","78","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8281124497991967","79","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8285140562248996","80","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.827710843373494","81","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8269076305220884","82","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8269076305220884","83","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8269076305220884","84","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8269076305220884","85","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8269076305220884","86","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","87","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","88","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","89","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","90","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","91","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","92","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8273092369477911","93","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8269076305220884","94","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8269076305220884","95","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8265060240963855","96","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","97","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8265060240963855","98","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","99","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","100","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","101","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","102","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
